date,trainId,route,source,destination,scheduledTime,passengerCount,totalCapacity,seatsAvailable,occupancyRate,coaches,platformNumber,delayMinutes,isWeekend,isHoliday,season
2025-12-13,TR016,Kolkata→Mumbai,Kolkata,Mumbai,14:30,1319,1360,41,0.9698529411764706,17,8,18,True,False,winter
2025-12-14,TR016,Kolkata→Mumbai,Kolkata,Mumbai,19:30,1248,1360,112,0.9176470588235294,17,8,17,True,False,winter
2025-12-15,TR016,Kolkata→Mumbai,Kolkata,Mumbai,17:30,950,1360,410,0.6985294117647058,17,8,1,False,False,winter
2025-12-16,TR016,Kolkata→Mumbai,Kolkata,Mumbai,13:30,1080,1360,280,0.7941176470588235,17,8,5,False,False,winter
2025-12-17,TR016,Kolkata→Mumbai,Kolkata,Mumbai,19:30,977,1360,383,0.7183823529411765,17,8,10,False,False,winter
2025-12-18,TR016,Kolkata→Mumbai,Kolkata,Mumbai,16:30,965,1360,395,0.7095588235294118,17,8,5,False,False,winter
2025-12-19,TR016,Kolkata→Mumbai,Kolkata,Mumbai,18:30,1026,1360,334,0.7544117647058823,17,8,12,False,False,winter
2025-12-20,TR016,Kolkata→Mumbai,Kolkata,Mumbai,09:30,1241,1360,119,0.9125,17,8,21,True,False,winter
2025-12-21,TR016,Kolkata→Mumbai,Kolkata,Mumbai,01:30,1247,1360,113,0.9169117647058823,17,8,29,True,False,winter
2025-12-22,TR016,Kolkata→Mumbai,Kolkata,Mumbai,02:30,1406,1360,0,1.0338235294117648,17,8,25,False,True,winter
2025-12-23,TR016,Kolkata→Mumbai,Kolkata,Mumbai,17:30,1004,1360,356,0.7382352941176471,17,8,10,False,False,winter
2025-12-24,TR016,Kolkata→Mumbai,Kolkata,Mumbai,18:30,1083,1360,277,0.7963235294117647,17,8,2,False,False,winter
2025-12-25,TR016,Kolkata→Mumbai,Kolkata,Mumbai,07:30,1108,1360,252,0.8147058823529412,17,8,7,False,False,winter
2025-12-26,TR016,Kolkata→Mumbai,Kolkata,Mumbai,04:30,1076,1360,284,0.7911764705882353,17,8,10,False,False,winter
2025-12-27,TR016,Kolkata→Mumbai,Kolkata,Mumbai,23:30,1231,1360,129,0.9051470588235294,17,8,24,True,False,winter
2025-12-28,TR016,Kolkata→Mumbai,Kolkata,Mumbai,14:30,1232,1360,128,0.9058823529411765,17,8,21,True,False,winter
2025-12-29,TR016,Kolkata→Mumbai,Kolkata,Mumbai,14:30,1137,1360,223,0.8360294117647059,17,8,0,False,False,winter
2025-12-30,TR016,Kolkata→Mumbai,Kolkata,Mumbai,09:30,1104,1360,256,0.8117647058823529,17,8,8,False,False,winter
2025-12-31,TR016,Kolkata→Mumbai,Kolkata,Mumbai,11:30,1102,1360,258,0.8102941176470588,17,8,12,False,False,winter
2026-01-01,TR016,Kolkata→Mumbai,Kolkata,Mumbai,04:30,966,1360,394,0.7102941176470589,17,8,10,False,False,winter
2026-01-02,TR016,Kolkata→Mumbai,Kolkata,Mumbai,04:30,1093,1360,267,0.8036764705882353,17,8,7,False,False,winter
2026-01-03,TR016,Kolkata→Mumbai,Kolkata,Mumbai,15:30,1234,1360,126,0.9073529411764706,17,8,41,True,False,winter
2026-01-04,TR016,Kolkata→Mumbai,Kolkata,Mumbai,14:30,1361,1360,0,1.000735294117647,17,8,12,True,False,winter
2026-01-05,TR016,Kolkata→Mumbai,Kolkata,Mumbai,05:30,1043,1360,317,0.7669117647058824,17,8,0,False,False,winter
2026-01-06,TR016,Kolkata→Mumbai,Kolkata,Mumbai,23:30,1132,1360,228,0.8323529411764706,17,8,8,False,False,winter
2026-01-07,TR016,Kolkata→Mumbai,Kolkata,Mumbai,01:30,975,1360,385,0.7169117647058824,17,8,6,False,False,winter
2026-01-08,TR016,Kolkata→Mumbai,Kolkata,Mumbai,23:30,1069,1360,291,0.7860294117647059,17,8,4,False,False,winter
2026-01-09,TR016,Kolkata→Mumbai,Kolkata,Mumbai,04:30,956,1360,404,0.7029411764705882,17,8,7,False,False,winter
2026-01-10,TR016,Kolkata→Mumbai,Kolkata,Mumbai,06:30,1411,1360,0,1.0375,17,8,19,True,False,winter
2026-01-11,TR016,Kolkata→Mumbai,Kolkata,Mumbai,15:30,1341,1360,19,0.9860294117647059,17,8,26,True,False,winter
2026-01-12,TR016,Kolkata→Mumbai,Kolkata,Mumbai,00:30,1141,1360,219,0.8389705882352941,17,8,10,False,False,winter
2026-01-13,TR016,Kolkata→Mumbai,Kolkata,Mumbai,10:30,1380,1360,0,1.0147058823529411,17,8,21,False,True,winter
2026-01-14,TR016,Kolkata→Mumbai,Kolkata,Mumbai,15:30,1053,1360,307,0.774264705882353,17,8,15,False,False,winter
2026-01-15,TR016,Kolkata→Mumbai,Kolkata,Mumbai,06:30,1094,1360,266,0.8044117647058824,17,8,14,False,False,winter
2026-01-16,TR016,Kolkata→Mumbai,Kolkata,Mumbai,04:30,1146,1360,214,0.8426470588235294,17,8,5,False,False,winter
2026-01-17,TR016,Kolkata→Mumbai,Kolkata,Mumbai,14:30,1360,1360,0,1.0,17,8,29,True,False,winter
2026-01-18,TR016,Kolkata→Mumbai,Kolkata,Mumbai,15:30,1677,1360,0,1.2330882352941177,17,8,18,True,True,winter
2026-01-19,TR016,Kolkata→Mumbai,Kolkata,Mumbai,22:30,1047,1360,313,0.7698529411764706,17,8,0,False,False,winter
2026-01-20,TR016,Kolkata→Mumbai,Kolkata,Mumbai,16:30,1022,1360,338,0.7514705882352941,17,8,0,False,False,winter
2026-01-21,TR016,Kolkata→Mumbai,Kolkata,Mumbai,01:30,1040,1360,320,0.7647058823529411,17,8,18,False,False,winter
2026-01-22,TR016,Kolkata→Mumbai,Kolkata,Mumbai,22:30,1149,1360,211,0.8448529411764706,17,8,13,False,False,winter
2026-01-23,TR016,Kolkata→Mumbai,Kolkata,Mumbai,14:30,1565,1360,0,1.150735294117647,17,8,8,False,True,winter
2026-01-24,TR016,Kolkata→Mumbai,Kolkata,Mumbai,16:30,1398,1360,0,1.0279411764705881,17,8,16,True,False,winter
2026-01-25,TR016,Kolkata→Mumbai,Kolkata,Mumbai,14:30,1270,1360,90,0.9338235294117647,17,8,18,True,False,winter
2026-01-26,TR016,Kolkata→Mumbai,Kolkata,Mumbai,03:30,1025,1360,335,0.7536764705882353,17,8,10,False,False,winter
2026-01-27,TR016,Kolkata→Mumbai,Kolkata,Mumbai,19:30,973,1360,387,0.7154411764705882,17,8,14,False,False,winter
2026-01-28,TR016,Kolkata→Mumbai,Kolkata,Mumbai,14:30,1465,1360,0,1.0772058823529411,17,8,17,False,True,winter
2026-01-29,TR016,Kolkata→Mumbai,Kolkata,Mumbai,01:30,1062,1360,298,0.7808823529411765,17,8,2,False,False,winter
2026-01-30,TR016,Kolkata→Mumbai,Kolkata,Mumbai,15:30,1104,1360,256,0.8117647058823529,17,8,17,False,False,winter
2026-01-31,TR016,Kolkata→Mumbai,Kolkata,Mumbai,22:30,1341,1360,19,0.9860294117647059,17,8,9,True,False,winter
2026-02-01,TR016,Kolkata→Mumbai,Kolkata,Mumbai,19:30,1257,1360,103,0.924264705882353,17,8,15,True,False,winter
2026-02-02,TR016,Kolkata→Mumbai,Kolkata,Mumbai,03:30,1016,1360,344,0.7470588235294118,17,8,14,False,False,winter
2026-02-03,TR016,Kolkata→Mumbai,Kolkata,Mumbai,02:30,1006,1360,354,0.7397058823529412,17,8,2,False,False,winter
2026-02-04,TR016,Kolkata→Mumbai,Kolkata,Mumbai,17:30,1138,1360,222,0.836764705882353,17,8,6,False,False,winter
2026-02-05,TR016,Kolkata→Mumbai,Kolkata,Mumbai,08:30,1027,1360,333,0.7551470588235294,17,8,12,False,False,winter
2026-02-06,TR016,Kolkata→Mumbai,Kolkata,Mumbai,19:30,1053,1360,307,0.774264705882353,17,8,0,False,False,winter
2026-02-07,TR016,Kolkata→Mumbai,Kolkata,Mumbai,20:30,1397,1360,0,1.027205882352941,17,8,31,True,False,winter
2026-02-08,TR016,Kolkata→Mumbai,Kolkata,Mumbai,02:30,1252,1360,108,0.9205882352941176,17,8,26,True,False,winter
2026-02-09,TR016,Kolkata→Mumbai,Kolkata,Mumbai,01:30,998,1360,362,0.7338235294117647,17,8,4,False,False,winter
2026-02-10,TR016,Kolkata→Mumbai,Kolkata,Mumbai,08:30,1112,1360,248,0.8176470588235294,17,8,10,False,False,winter
2026-02-11,TR016,Kolkata→Mumbai,Kolkata,Mumbai,01:30,1056,1360,304,0.7764705882352941,17,8,18,False,False,winter
2026-02-12,TR016,Kolkata→Mumbai,Kolkata,Mumbai,01:30,971,1360,389,0.7139705882352941,17,8,4,False,False,winter
2026-02-13,TR016,Kolkata→Mumbai,Kolkata,Mumbai,20:30,1107,1360,253,0.8139705882352941,17,8,18,False,False,winter
2026-02-14,TR016,Kolkata→Mumbai,Kolkata,Mumbai,10:30,1215,1360,145,0.8933823529411765,17,8,9,True,False,winter
2026-02-15,TR016,Kolkata→Mumbai,Kolkata,Mumbai,13:30,1393,1360,0,1.0242647058823529,17,8,33,True,False,winter
2026-02-16,TR016,Kolkata→Mumbai,Kolkata,Mumbai,23:30,950,1360,410,0.6985294117647058,17,8,8,False,False,winter
2026-02-17,TR016,Kolkata→Mumbai,Kolkata,Mumbai,20:30,1050,1360,310,0.7720588235294118,17,8,19,False,False,winter
2026-02-18,TR016,Kolkata→Mumbai,Kolkata,Mumbai,01:30,1117,1360,243,0.8213235294117647,17,8,2,False,False,winter
2026-02-19,TR016,Kolkata→Mumbai,Kolkata,Mumbai,23:30,1056,1360,304,0.7764705882352941,17,8,12,False,False,winter
2026-02-20,TR016,Kolkata→Mumbai,Kolkata,Mumbai,15:30,1136,1360,224,0.8352941176470589,17,8,3,False,False,winter
2026-02-21,TR016,Kolkata→Mumbai,Kolkata,Mumbai,10:30,1358,1360,2,0.9985294117647059,17,8,37,True,False,winter
2026-02-22,TR016,Kolkata→Mumbai,Kolkata,Mumbai,04:30,1283,1360,77,0.9433823529411764,17,8,26,True,False,winter
2026-02-23,TR016,Kolkata→Mumbai,Kolkata,Mumbai,22:30,1060,1360,300,0.7794117647058824,17,8,6,False,False,winter
2026-02-24,TR016,Kolkata→Mumbai,Kolkata,Mumbai,15:30,966,1360,394,0.7102941176470589,17,8,1,False,False,winter
2026-02-25,TR016,Kolkata→Mumbai,Kolkata,Mumbai,01:30,1064,1360,296,0.7823529411764706,17,8,5,False,False,winter
2026-02-26,TR016,Kolkata→Mumbai,Kolkata,Mumbai,14:30,964,1360,396,0.7088235294117647,17,8,3,False,False,winter
2026-02-27,TR016,Kolkata→Mumbai,Kolkata,Mumbai,14:30,1529,1360,0,1.124264705882353,17,8,42,False,True,winter
2026-02-28,TR016,Kolkata→Mumbai,Kolkata,Mumbai,04:30,1214,1360,146,0.8926470588235295,17,8,8,True,False,winter
2026-03-01,TR016,Kolkata→Mumbai,Kolkata,Mumbai,17:30,1244,1360,116,0.9147058823529411,17,8,8,True,False,summer
2026-03-02,TR016,Kolkata→Mumbai,Kolkata,Mumbai,15:30,956,1360,404,0.7029411764705882,17,8,16,False,False,summer
2026-03-03,TR016,Kolkata→Mumbai,Kolkata,Mumbai,01:30,1100,1360,260,0.8088235294117647,17,8,6,False,False,summer
2026-03-04,TR016,Kolkata→Mumbai,Kolkata,Mumbai,09:30,988,1360,372,0.7264705882352941,17,8,18,False,False,summer
2025-12-05,TR017,Mumbai→Delhi,Mumbai,Delhi,00:30,1076,800,0,1.345,10,1,5,False,False,winter
2025-12-06,TR017,Mumbai→Delhi,Mumbai,Delhi,20:30,1200,800,0,1.5,10,1,33,True,False,winter
2025-12-07,TR017,Mumbai→Delhi,Mumbai,Delhi,16:30,1200,800,0,1.5,10,1,36,True,False,winter
2025-12-08,TR017,Mumbai→Delhi,Mumbai,Delhi,11:30,1090,800,0,1.3625,10,1,11,False,False,winter
2025-12-09,TR017,Mumbai→Delhi,Mumbai,Delhi,10:30,1068,800,0,1.335,10,1,16,False,False,winter
2025-12-10,TR017,Mumbai→Delhi,Mumbai,Delhi,04:30,941,800,0,1.17625,10,1,9,False,False,winter
2025-12-11,TR017,Mumbai→Delhi,Mumbai,Delhi,17:30,1200,800,0,1.5,10,1,16,False,True,winter
2025-12-12,TR017,Mumbai→Delhi,Mumbai,Delhi,22:30,988,800,0,1.235,10,1,2,False,False,winter
2025-12-13,TR017,Mumbai→Delhi,Mumbai,Delhi,10:30,1200,800,0,1.5,10,1,18,True,False,winter
2025-12-14,TR017,Mumbai→Delhi,Mumbai,Delhi,14:30,1199,800,0,1.49875,10,1,34,True,False,winter
2025-12-15,TR017,Mumbai→Delhi,Mumbai,Delhi,02:30,917,800,0,1.14625,10,1,0,False,False,winter
2025-12-16,TR017,Mumbai→Delhi,Mumbai,Delhi,09:30,953,800,0,1.19125,10,1,9,False,False,winter
2025-12-17,TR017,Mumbai→Delhi,Mumbai,Delhi,06:30,1098,800,0,1.3725,10,1,13,False,False,winter
2025-12-18,TR017,Mumbai→Delhi,Mumbai,Delhi,13:30,1088,800,0,1.36,10,1,5,False,False,winter
2025-12-19,TR017,Mumbai→Delhi,Mumbai,Delhi,04:30,1009,800,0,1.26125,10,1,10,False,False,winter
2025-12-20,TR017,Mumbai→Delhi,Mumbai,Delhi,02:30,1200,800,0,1.5,10,1,22,True,True,winter
2025-12-21,TR017,Mumbai→Delhi,Mumbai,Delhi,17:30,1200,800,0,1.5,10,1,32,True,False,winter
2025-12-22,TR017,Mumbai→Delhi,Mumbai,Delhi,10:30,1032,800,0,1.29,10,1,5,False,False,winter
2025-12-23,TR017,Mumbai→Delhi,Mumbai,Delhi,15:30,1200,800,0,1.5,10,1,29,False,True,winter
2025-12-24,TR017,Mumbai→Delhi,Mumbai,Delhi,22:30,1200,800,0,1.5,10,1,35,False,True,winter
2025-12-25,TR017,Mumbai→Delhi,Mumbai,Delhi,06:30,990,800,0,1.2375,10,1,12,False,False,winter
2025-12-26,TR017,Mumbai→Delhi,Mumbai,Delhi,04:30,1065,800,0,1.33125,10,1,17,False,False,winter
2025-12-27,TR017,Mumbai→Delhi,Mumbai,Delhi,22:30,1200,800,0,1.5,10,1,14,True,False,winter
2025-12-28,TR017,Mumbai→Delhi,Mumbai,Delhi,05:30,1200,800,0,1.5,10,1,29,True,False,winter
2025-12-29,TR017,Mumbai→Delhi,Mumbai,Delhi,18:30,1003,800,0,1.25375,10,1,19,False,False,winter
2025-12-30,TR017,Mumbai→Delhi,Mumbai,Delhi,20:30,1058,800,0,1.3225,10,1,8,False,False,winter
2025-12-31,TR017,Mumbai→Delhi,Mumbai,Delhi,16:30,965,800,0,1.20625,10,1,11,False,False,winter
2026-01-01,TR017,Mumbai→Delhi,Mumbai,Delhi,16:30,903,800,0,1.12875,10,1,2,False,False,winter
2026-01-02,TR017,Mumbai→Delhi,Mumbai,Delhi,12:30,993,800,0,1.24125,10,1,15,False,False,winter
2026-01-03,TR017,Mumbai→Delhi,Mumbai,Delhi,23:30,1200,800,0,1.5,10,1,24,True,True,winter
2026-01-04,TR017,Mumbai→Delhi,Mumbai,Delhi,13:30,1200,800,0,1.5,10,1,27,True,False,winter
2026-01-05,TR017,Mumbai→Delhi,Mumbai,Delhi,15:30,1099,800,0,1.37375,10,1,3,False,False,winter
2026-01-06,TR017,Mumbai→Delhi,Mumbai,Delhi,23:30,1051,800,0,1.31375,10,1,15,False,False,winter
2026-01-07,TR017,Mumbai→Delhi,Mumbai,Delhi,16:30,1083,800,0,1.35375,10,1,7,False,False,winter
2026-01-08,TR017,Mumbai→Delhi,Mumbai,Delhi,08:30,985,800,0,1.23125,10,1,3,False,False,winter
2026-01-09,TR017,Mumbai→Delhi,Mumbai,Delhi,02:30,1089,800,0,1.36125,10,1,18,False,False,winter
2026-01-10,TR017,Mumbai→Delhi,Mumbai,Delhi,08:30,1200,800,0,1.5,10,1,5,True,False,winter
2026-01-11,TR017,Mumbai→Delhi,Mumbai,Delhi,08:30,1200,800,0,1.5,10,1,10,True,False,winter
2026-01-12,TR017,Mumbai→Delhi,Mumbai,Delhi,19:30,928,800,0,1.16,10,1,11,False,False,winter
2026-01-13,TR017,Mumbai→Delhi,Mumbai,Delhi,07:30,911,800,0,1.13875,10,1,15,False,False,winter
2026-01-14,TR017,Mumbai→Delhi,Mumbai,Delhi,19:30,904,800,0,1.13,10,1,18,False,False,winter
2026-01-15,TR017,Mumbai→Delhi,Mumbai,Delhi,08:30,913,800,0,1.14125,10,1,11,False,False,winter
2026-01-16,TR017,Mumbai→Delhi,Mumbai,Delhi,20:30,948,800,0,1.185,10,1,11,False,False,winter
2026-01-17,TR017,Mumbai→Delhi,Mumbai,Delhi,16:30,1200,800,0,1.5,10,1,37,True,False,winter
2026-01-18,TR017,Mumbai→Delhi,Mumbai,Delhi,08:30,1200,800,0,1.5,10,1,6,True,False,winter
2026-01-19,TR017,Mumbai→Delhi,Mumbai,Delhi,22:30,1200,800,0,1.5,10,1,25,False,True,winter
2026-01-20,TR017,Mumbai→Delhi,Mumbai,Delhi,11:30,932,800,0,1.165,10,1,18,False,False,winter
2026-01-21,TR017,Mumbai→Delhi,Mumbai,Delhi,05:30,1057,800,0,1.32125,10,1,18,False,False,winter
2026-01-22,TR017,Mumbai→Delhi,Mumbai,Delhi,16:30,914,800,0,1.1425,10,1,2,False,False,winter
2026-01-23,TR017,Mumbai→Delhi,Mumbai,Delhi,03:30,1018,800,0,1.2725,10,1,9,False,False,winter
2026-01-24,TR017,Mumbai→Delhi,Mumbai,Delhi,07:30,1200,800,0,1.5,10,1,33,True,False,winter
2026-01-25,TR017,Mumbai→Delhi,Mumbai,Delhi,23:30,1161,800,0,1.45125,10,1,14,True,False,winter
2026-01-26,TR017,Mumbai→Delhi,Mumbai,Delhi,01:30,954,800,0,1.1925,10,1,13,False,False,winter
2026-01-27,TR017,Mumbai→Delhi,Mumbai,Delhi,05:30,1043,800,0,1.30375,10,1,19,False,False,winter
2026-01-28,TR017,Mumbai→Delhi,Mumbai,Delhi,16:30,1008,800,0,1.26,10,1,6,False,False,winter
2026-01-29,TR017,Mumbai→Delhi,Mumbai,Delhi,23:30,937,800,0,1.17125,10,1,9,False,False,winter
2026-01-30,TR017,Mumbai→Delhi,Mumbai,Delhi,07:30,1033,800,0,1.29125,10,1,17,False,False,winter
2026-01-31,TR017,Mumbai→Delhi,Mumbai,Delhi,05:30,1174,800,0,1.4675,10,1,11,True,False,winter
2026-02-01,TR017,Mumbai→Delhi,Mumbai,Delhi,05:30,1200,800,0,1.5,10,1,23,True,False,winter
2026-02-02,TR017,Mumbai→Delhi,Mumbai,Delhi,16:30,1084,800,0,1.355,10,1,15,False,False,winter
2026-02-03,TR017,Mumbai→Delhi,Mumbai,Delhi,17:30,1006,800,0,1.2575,10,1,0,False,False,winter
2026-02-04,TR017,Mumbai→Delhi,Mumbai,Delhi,02:30,1080,800,0,1.35,10,1,2,False,False,winter
2026-02-05,TR017,Mumbai→Delhi,Mumbai,Delhi,05:30,1200,800,0,1.5,10,1,6,False,True,winter
2026-02-06,TR017,Mumbai→Delhi,Mumbai,Delhi,07:30,1004,800,0,1.255,10,1,14,False,False,winter
2026-02-07,TR017,Mumbai→Delhi,Mumbai,Delhi,19:30,1195,800,0,1.49375,10,1,16,True,False,winter
2026-02-08,TR017,Mumbai→Delhi,Mumbai,Delhi,23:30,1200,800,0,1.5,10,1,11,True,False,winter
2026-02-09,TR017,Mumbai→Delhi,Mumbai,Delhi,17:30,1082,800,0,1.3525,10,1,17,False,False,winter
2026-02-10,TR017,Mumbai→Delhi,Mumbai,Delhi,08:30,1200,800,0,1.5,10,1,19,False,True,winter
2026-02-11,TR017,Mumbai→Delhi,Mumbai,Delhi,02:30,931,800,0,1.16375,10,1,5,False,False,winter
2026-02-12,TR017,Mumbai→Delhi,Mumbai,Delhi,00:30,1060,800,0,1.325,10,1,0,False,False,winter
2026-02-13,TR017,Mumbai→Delhi,Mumbai,Delhi,09:30,1200,800,0,1.5,10,1,30,False,True,winter
2026-02-14,TR017,Mumbai→Delhi,Mumbai,Delhi,11:30,1200,800,0,1.5,10,1,35,True,False,winter
2026-02-15,TR017,Mumbai→Delhi,Mumbai,Delhi,23:30,1200,800,0,1.5,10,1,25,True,True,winter
2026-02-16,TR017,Mumbai→Delhi,Mumbai,Delhi,09:30,1018,800,0,1.2725,10,1,9,False,False,winter
2026-02-17,TR017,Mumbai→Delhi,Mumbai,Delhi,15:30,1007,800,0,1.25875,10,1,14,False,False,winter
2026-02-18,TR017,Mumbai→Delhi,Mumbai,Delhi,05:30,1017,800,0,1.27125,10,1,3,False,False,winter
2026-02-19,TR017,Mumbai→Delhi,Mumbai,Delhi,16:30,1200,800,0,1.5,10,1,14,False,True,winter
2026-02-20,TR017,Mumbai→Delhi,Mumbai,Delhi,18:30,1039,800,0,1.29875,10,1,12,False,False,winter
2026-02-21,TR017,Mumbai→Delhi,Mumbai,Delhi,10:30,1159,800,0,1.44875,10,1,30,True,False,winter
2026-02-22,TR017,Mumbai→Delhi,Mumbai,Delhi,01:30,1158,800,0,1.4475,10,1,26,True,False,winter
2026-02-23,TR017,Mumbai→Delhi,Mumbai,Delhi,20:30,904,800,0,1.13,10,1,18,False,False,winter
2026-02-24,TR017,Mumbai→Delhi,Mumbai,Delhi,22:30,946,800,0,1.1825,10,1,6,False,False,winter
2026-02-25,TR017,Mumbai→Delhi,Mumbai,Delhi,14:30,1031,800,0,1.28875,10,1,15,False,False,winter
2026-02-26,TR017,Mumbai→Delhi,Mumbai,Delhi,20:30,1200,800,0,1.5,10,1,19,False,True,winter
2026-02-27,TR017,Mumbai→Delhi,Mumbai,Delhi,10:30,932,800,0,1.165,10,1,10,False,False,winter
2026-02-28,TR017,Mumbai→Delhi,Mumbai,Delhi,01:30,1197,800,0,1.49625,10,1,1,True,False,winter
2026-03-01,TR017,Mumbai→Delhi,Mumbai,Delhi,11:30,1200,800,0,1.5,10,1,38,True,False,summer
2026-03-02,TR017,Mumbai→Delhi,Mumbai,Delhi,07:30,1002,800,0,1.2525,10,1,17,False,False,summer
2026-03-03,TR017,Mumbai→Delhi,Mumbai,Delhi,06:30,1057,800,0,1.32125,10,1,8,False,False,summer
2026-03-04,TR017,Mumbai→Delhi,Mumbai,Delhi,19:30,1058,800,0,1.3225,10,1,14,False,False,summer
2025-12-05,TR018,Delhi→Chennai,Delhi,Chennai,12:30,1080,720,0,1.5,9,6,5,False,False,winter
2025-12-06,TR018,Delhi→Chennai,Delhi,Chennai,05:30,1080,720,0,1.5,9,6,18,True,False,winter
2025-12-07,TR018,Delhi→Chennai,Delhi,Chennai,06:30,1080,720,0,1.5,9,6,18,True,True,winter
2025-12-08,TR018,Delhi→Chennai,Delhi,Chennai,17:30,1080,720,0,1.5,9,6,13,False,False,winter
2025-12-09,TR018,Delhi→Chennai,Delhi,Chennai,04:30,1080,720,0,1.5,9,6,0,False,False,winter
2025-12-10,TR018,Delhi→Chennai,Delhi,Chennai,12:30,1080,720,0,1.5,9,6,2,False,False,winter
2025-12-11,TR018,Delhi→Chennai,Delhi,Chennai,23:30,1031,720,0,1.4319444444444445,9,6,9,False,False,winter
2025-12-12,TR018,Delhi→Chennai,Delhi,Chennai,21:30,1078,720,0,1.4972222222222222,9,6,3,False,False,winter
2025-12-13,TR018,Delhi→Chennai,Delhi,Chennai,05:30,1080,720,0,1.5,9,6,23,True,False,winter
2025-12-14,TR018,Delhi→Chennai,Delhi,Chennai,06:30,1080,720,0,1.5,9,6,17,True,False,winter
2025-12-15,TR018,Delhi→Chennai,Delhi,Chennai,12:30,1080,720,0,1.5,9,6,4,False,False,winter
2025-12-16,TR018,Delhi→Chennai,Delhi,Chennai,02:30,1080,720,0,1.5,9,6,9,False,False,winter
2025-12-17,TR018,Delhi→Chennai,Delhi,Chennai,12:30,1080,720,0,1.5,9,6,11,False,False,winter
2025-12-18,TR018,Delhi→Chennai,Delhi,Chennai,11:30,1080,720,0,1.5,9,6,5,False,False,winter
2025-12-19,TR018,Delhi→Chennai,Delhi,Chennai,09:30,1080,720,0,1.5,9,6,0,False,False,winter
2025-12-20,TR018,Delhi→Chennai,Delhi,Chennai,10:30,1080,720,0,1.5,9,6,12,True,False,winter
2025-12-21,TR018,Delhi→Chennai,Delhi,Chennai,11:30,1080,720,0,1.5,9,6,11,True,True,winter
2025-12-22,TR018,Delhi→Chennai,Delhi,Chennai,15:30,1080,720,0,1.5,9,6,3,False,False,winter
2025-12-23,TR018,Delhi→Chennai,Delhi,Chennai,11:30,1077,720,0,1.4958333333333333,9,6,14,False,False,winter
2025-12-24,TR018,Delhi→Chennai,Delhi,Chennai,06:30,1080,720,0,1.5,9,6,6,False,False,winter
2025-12-25,TR018,Delhi→Chennai,Delhi,Chennai,23:30,1080,720,0,1.5,9,6,3,False,False,winter
2025-12-26,TR018,Delhi→Chennai,Delhi,Chennai,03:30,1080,720,0,1.5,9,6,11,False,False,winter
2025-12-27,TR018,Delhi→Chennai,Delhi,Chennai,02:30,1080,720,0,1.5,9,6,25,True,False,winter
2025-12-28,TR018,Delhi→Chennai,Delhi,Chennai,20:30,1080,720,0,1.5,9,6,24,True,False,winter
2025-12-29,TR018,Delhi→Chennai,Delhi,Chennai,12:30,1080,720,0,1.5,9,6,2,False,False,winter
2025-12-30,TR018,Delhi→Chennai,Delhi,Chennai,03:30,1080,720,0,1.5,9,6,15,False,False,winter
2025-12-31,TR018,Delhi→Chennai,Delhi,Chennai,07:30,1080,720,0,1.5,9,6,11,False,False,winter
2026-01-01,TR018,Delhi→Chennai,Delhi,Chennai,20:30,1080,720,0,1.5,9,6,21,False,True,winter
2026-01-02,TR018,Delhi→Chennai,Delhi,Chennai,22:30,1077,720,0,1.4958333333333333,9,6,17,False,False,winter
2026-01-03,TR018,Delhi→Chennai,Delhi,Chennai,11:30,1080,720,0,1.5,9,6,33,True,False,winter
2026-01-04,TR018,Delhi→Chennai,Delhi,Chennai,22:30,1080,720,0,1.5,9,6,11,True,False,winter
2026-01-05,TR018,Delhi→Chennai,Delhi,Chennai,11:30,1059,720,0,1.4708333333333334,9,6,16,False,False,winter
2026-01-06,TR018,Delhi→Chennai,Delhi,Chennai,16:30,1066,720,0,1.4805555555555556,9,6,11,False,False,winter
2026-01-07,TR018,Delhi→Chennai,Delhi,Chennai,17:30,1066,720,0,1.4805555555555556,9,6,1,False,False,winter
2026-01-08,TR018,Delhi→Chennai,Delhi,Chennai,04:30,1080,720,0,1.5,9,6,32,False,True,winter
2026-01-09,TR018,Delhi→Chennai,Delhi,Chennai,18:30,1080,720,0,1.5,9,6,0,False,False,winter
2026-01-10,TR018,Delhi→Chennai,Delhi,Chennai,23:30,1080,720,0,1.5,9,6,9,True,False,winter
2026-01-11,TR018,Delhi→Chennai,Delhi,Chennai,09:30,1080,720,0,1.5,9,6,28,True,False,winter
2026-01-12,TR018,Delhi→Chennai,Delhi,Chennai,00:30,1080,720,0,1.5,9,6,13,False,False,winter
2026-01-13,TR018,Delhi→Chennai,Delhi,Chennai,10:30,1080,720,0,1.5,9,6,3,False,False,winter
2026-01-14,TR018,Delhi→Chennai,Delhi,Chennai,00:30,1080,720,0,1.5,9,6,8,False,False,winter
2026-01-15,TR018,Delhi→Chennai,Delhi,Chennai,16:30,1068,720,0,1.4833333333333334,9,6,1,False,False,winter
2026-01-16,TR018,Delhi→Chennai,Delhi,Chennai,00:30,1080,720,0,1.5,9,6,19,False,False,winter
2026-01-17,TR018,Delhi→Chennai,Delhi,Chennai,15:30,1080,720,0,1.5,9,6,26,True,False,winter
2026-01-18,TR018,Delhi→Chennai,Delhi,Chennai,08:30,1080,720,0,1.5,9,6,38,True,False,winter
2026-01-19,TR018,Delhi→Chennai,Delhi,Chennai,22:30,1080,720,0,1.5,9,6,15,False,False,winter
